year,round,ConstructorId,points,status
2010,16,toro_rosso,1,Finished
2010,16,toro_rosso,0,+1 Lap
2010,16,lotus_racing,0,+1 Lap
2010,16,lotus_racing,0,+2 Laps
2010,16,virgin,0,+2 Laps
2010,16,hrt,0,+2 Laps
2010,16,hrt,0,+3 Laps
2010,16,mercedes,0,Suspension
2010,16,force_india,0,Oil leak
2010,16,renault,0,Wheel
2010,16,williams,0,Accident
2010,16,ferrari,0,Accident
2010,16,renault,0,Accident
2010,16,force_india,0,Accident
2010,16,virgin,0,Suspension
2011,16,red_bull,25,Finished
2011,16,mclaren,18,Finished
2011,16,red_bull,15,Finished
2011,16,mclaren,12,Finished
2011,16,ferrari,10,Finished
2011,16,ferrari,8,Finished
2011,16,toro_rosso,6,Finished
2011,16,mercedes,4,Finished
2011,16,toro_rosso,2,Finished
2011,16,force_india,1,Finished
2011,16,force_india,0,Finished
2011,16,williams,0,Finished
2011,16,renault,0,+1 Lap
2011,16,lotus_racing,0,+1 Lap
2011,16,sauber,0,+1 Lap
2011,16,sauber,0,+1 Lap
2011,16,lotus_racing,0,+1 Lap
2011,16,virgin,0,+1 Lap
2011,16,hrt,0,+1 Lap
2011,16,virgin,0,+1 Lap
2011,16,hrt,0,+3 Laps
2011,16,williams,0,Clutch
2011,16,renault,0,Collision
2011,16,mercedes,0,Collision
2012,16,red_bull,25,Finished
2012,16,red_bull,18,Finished
2012,16,ferrari,15,Finished
2012,16,ferrari,12,Finished
2012,16,lotus_f1,10,Finished
2012,16,force_india,8,Finished
2012,16,lotus_f1,6,Finished
2012,16,toro_rosso,4,Finished
2012,16,toro_rosso,2,Finished
2012,16,mclaren,1,Finished
2012,16,sauber,0,Finished
2012,16,force_india,0,Finished
2012,16,mercedes,0,Finished
2012,16,williams,0,Finished
2012,16,williams,0,Finished
2012,16,caterham,0,+1 Lap
2012,16,caterham,0,+1 Lap
2012,16,marussia,0,+1 Lap
2012,16,marussia,0,+2 Laps
2012,16,hrt,0,+2 Laps
2012,16,hrt,0,Throttle
2012,16,sauber,0,Collision damage
2012,16,mercedes,0,Collision
2012,16,mclaren,0,Collision
2013,16,red_bull,25,Finished
2013,16,mercedes,18,Finished
2013,16,lotus_f1,15,Finished
2013,16,ferrari,12,Finished
2013,16,mclaren,10,Finished
2013,16,mercedes,8,Finished
2013,16,lotus_f1,6,Finished
2013,16,force_india,4,Finished
2013,16,force_india,2,Finished
2013,16,toro_rosso,1,Finished
2013,16,ferrari,0,Finished
2013,16,williams,0,Finished
2013,16,toro_rosso,0,+1 Lap
2013,16,mclaren,0,+1 Lap
2013,16,sauber,0,+1 Lap
2013,16,williams,0,+1 Lap
2013,16,marussia,0,+2 Laps
2013,16,marussia,0,+2 Laps
2013,16,sauber,0,Mechanical
2013,16,red_bull,0,Alternator
2013,16,caterham,0,Hydraulics
2013,16,caterham,0,Collision
2014,16,mercedes,25,Finished
2014,16,mercedes,18,Finished
2014,16,williams,15,Finished
2014,16,mclaren,12,Finished
2014,16,mclaren,10,Finished
2014,16,ferrari,8,Finished
2014,16,red_bull,6,Finished
2014,16,red_bull,4,Finished
2014,16,ferrari,2,Finished
2014,16,force_india,1,Finished
2014,16,williams,0,Finished
2014,16,force_india,0,Finished
2014,16,toro_rosso,0,Finished
2014,16,toro_rosso,0,+1 Lap
2014,16,sauber,0,+1 Lap
2014,16,sauber,0,+1 Lap
2014,16,lotus_f1,0,+1 Lap
2014,16,lotus_f1,0,+1 Lap
2014,16,caterham,0,+2 Laps
2014,16,caterham,0,Brakes
2014,16,marussia,0,Suspension
2015,16,mercedes,25,Finished
2015,16,mercedes,18,Finished
2015,16,ferrari,15,Finished
2015,16,toro_rosso,12,Finished
2015,16,force_india,10,Finished
2015,16,mclaren,8,Finished
2015,16,toro_rosso,6,Finished
2015,16,lotus_f1,4,Finished
2015,16,sauber,2,Finished
2015,16,red_bull,1,Finished
2015,16,mclaren,0,Finished
2015,16,manor,0,Finished
2015,16,red_bull,0,Accident
2015,16,force_india,0,Accident
2015,16,sauber,0,Retired
2015,16,ferrari,0,Brake duct
2015,16,williams,0,Retired
2015,16,lotus_f1,0,Retired
2015,16,williams,0,Retired
2015,16,manor,0,Retired
2016,16,red_bull,25,Finished
2016,16,red_bull,18,Finished
2016,16,mercedes,15,Finished
2016,16,ferrari,12,Finished
2016,16,williams,10,Finished
2016,16,force_india,8,Finished
2016,16,mclaren,6,Finished
2016,16,force_india,4,Finished
2016,16,mclaren,2,Finished
2016,16,renault,1,Finished
2016,16,toro_rosso,0,Finished
2016,16,sauber,0,+1 Lap
2016,16,williams,0,+1 Lap
2016,16,toro_rosso,0,+1 Lap
2016,16,manor,0,+1 Lap
2016,16,manor,0,+1 Lap
2016,16,sauber,0,Brakes
2016,16,mercedes,0,Engine
2016,16,haas,0,Wheel nut
2016,16,renault,0,Power loss
2016,16,haas,0,Brakes
2016,16,ferrari,0,Collision
2017,16,mercedes,25,Finished
2017,16,red_bull,18,Finished
2017,16,red_bull,15,Finished
2017,16,mercedes,12,Finished
2017,16,ferrari,10,Finished
2017,16,force_india,8,Finished
2017,16,force_india,6,Finished
2017,16,haas,4,Finished
2017,16,haas,2,Finished
2017,16,williams,1,+1 Lap
2017,16,mclaren,0,+1 Lap
2017,16,renault,0,+1 Lap
2017,16,toro_rosso,0,+1 Lap
2017,16,mclaren,0,+1 Lap
2017,16,sauber,0,+2 Laps
2017,16,williams,0,Wheel
2017,16,renault,0,Front wing
2017,16,sauber,0,Accident
2017,16,ferrari,0,Spark plugs
2017,16,toro_rosso,0,Accident
2018,16,mercedes,25,Finished
2018,16,mercedes,18,Finished
2018,16,ferrari,15,Finished
2018,16,ferrari,12,Finished
2018,16,red_bull,10,Finished
2018,16,red_bull,8,Finished
2018,16,sauber,6,Finished
2018,16,haas,4,+1 Lap
2018,16,force_india,2,+1 Lap
2018,16,force_india,1,+1 Lap
2018,16,haas,0,+1 Lap
2018,16,renault,0,+1 Lap
2018,16,sauber,0,+1 Lap
2018,16,mclaren,0,+1 Lap
2018,16,williams,0,+1 Lap
2018,16,mclaren,0,+2 Laps
2018,16,renault,0,+2 Laps
2018,16,williams,0,+2 Laps
2018,16,toro_rosso,0,Brakes
2018,16,toro_rosso,0,Brakes
2019,16,mercedes,26,Finished
2019,16,mercedes,18,Finished
2019,16,ferrari,15,Finished
2019,16,red_bull,12,Finished
2019,16,red_bull,10,Finished
2019,16,mclaren,8,Finished
2019,16,racing_point,6,Finished
2019,16,mclaren,4,Finished
2019,16,haas,2,Finished
2019,16,renault,1,Finished
2019,16,racing_point,0,Finished
2019,16,toro_rosso,0,Finished
2019,16,alfa,0,Finished
2019,16,toro_rosso,0,Finished
2019,16,alfa,0,Finished
2019,16,williams,0,Brakes
2019,16,williams,0,Brakes
2019,16,ferrari,0,Power loss
2019,16,renault,0,Collision
2019,16,haas,0,Collision
2020,16,racing_point,25,Finished
2020,16,renault,18,Finished
2020,16,racing_point,15,Finished
2020,16,mclaren,12,Finished
2020,16,renault,10,Finished
2020,16,red_bull,8,Finished
2020,16,alphatauri,6,Finished
2020,16,mercedes,4,Finished
2020,16,mercedes,3,Finished
2020,16,mclaren,1,Finished
2020,16,alphatauri,0,Finished
2020,16,ferrari,0,Finished
2020,16,alfa,0,Finished
2020,16,alfa,0,Finished
2020,16,haas,0,Finished
2020,16,williams,0,Finished
2020,16,haas,0,Finished
2020,16,williams,0,Engine
2020,16,red_bull,0,Accident
2020,16,ferrari,0,Collision
2021,16,mercedes,26,Finished
2021,16,red_bull,18,Finished
2021,16,red_bull,15,Finished
2021,16,ferrari,12,Finished
2021,16,mercedes,10,Finished
2021,16,alphatauri,8,Finished
2021,16,mclaren,6,Finished
2021,16,ferrari,4,Finished
2021,16,aston_martin,2,Finished
2021,16,alpine,1,+1 Lap
2021,16,alfa,0,+1 Lap
2021,16,alfa,0,+1 Lap
2021,16,mclaren,0,+1 Lap
2021,16,alphatauri,0,+1 Lap
2021,16,williams,0,+1 Lap
2021,16,alpine,0,+1 Lap
2021,16,williams,0,+1 Lap
2021,16,aston_martin,0,+1 Lap
2021,16,haas,0,+2 Laps
2021,16,haas,0,+2 Laps
2022,16,red_bull,25,Finished
2022,16,ferrari,18,Finished
2022,16,mercedes,15,Finished
2022,16,ferrari,12,Finished
2022,16,mercedes,10,Finished
2022,16,red_bull,9,Finished
2022,16,mclaren,6,Finished
2022,16,alphatauri,4,Finished
2022,16,williams,2,Finished
2022,16,alfa,1,Finished
2022,16,alpine,0,Finished
2022,16,haas,0,Finished
2022,16,alfa,0,+1 Lap
2022,16,alphatauri,0,+1 Lap
2022,16,williams,0,+1 Lap
2022,16,haas,0,+1 Lap
2022,16,mclaren,0,Oil leak
2022,16,aston_martin,0,Engine
2022,16,alpine,0,Water pressure
2022,16,aston_martin,0,Engine
2010,17,ferrari,25,Finished
2010,17,mclaren,18,Finished
2010,17,ferrari,15,Finished
2010,17,mercedes,12,Finished
2010,17,renault,10,Finished
2010,17,force_india,8,Finished
2010,17,williams,6,Finished
2010,17,sauber,4,Finished
2010,17,sauber,2,Finished
2010,17,williams,1,Finished
2010,17,toro_rosso,0,Finished
2010,17,mclaren,0,Finished
2010,17,lotus_racing,0,+1 Lap
2010,17,hrt,0,+2 Laps
2010,17,hrt,0,+2 Laps
2010,17,force_india,0,Collision
2010,17,red_bull,0,Engine
2010,17,renault,0,Accident
2010,17,virgin,0,Collision
2010,17,toro_rosso,0,Collision
2010,17,virgin,0,Accident
2010,17,lotus_racing,0,Hydraulics
2010,17,red_bull,0,Accident
2010,17,mercedes,0,Collision
2011,17,red_bull,25,Finished
2011,17,mclaren,18,Finished
2011,17,ferrari,15,Finished
2011,17,red_bull,12,Finished
2011,17,mercedes,10,Finished
2011,17,mercedes,8,Finished
2011,17,mclaren,6,Finished
2011,17,toro_rosso,4,+1 Lap
2011,17,force_india,2,+1 Lap
2011,17,sauber,1,+1 Lap
2011,17,renault,0,+1 Lap
2011,17,renault,0,+1 Lap
2011,17,force_india,0,+1 Lap
2011,17,lotus_racing,0,+2 Laps
2011,17,williams,0,+2 Laps
2011,17,virgin,0,+3 Laps
2011,17,hrt,0,+3 Laps
2011,17,hrt,0,+3 Laps
2011,17,lotus_racing,0,+5 Laps
2011,17,ferrari,0,Suspension
2011,17,toro_rosso,0,Engine
2011,17,williams,0,Gearbox
2011,17,virgin,0,Collision
2011,17,sauber,0,Collision
2012,17,red_bull,25,Finished
2012,17,ferrari,18,Finished
2012,17,red_bull,15,Finished
2012,17,mclaren,12,Finished
2012,17,mclaren,10,Finished
2012,17,ferrari,8,Finished
2012,17,lotus_f1,6,Finished
2012,17,force_india,4,Finished
2012,17,lotus_f1,2,Finished
2012,17,williams,1,Finished
2012,17,mercedes,0,Finished
2012,17,force_india,0,Finished
2012,17,toro_rosso,0,Finished
2012,17,sauber,0,Finished
2012,17,toro_rosso,0,+1 Lap
2012,17,williams,0,+1 Lap
2012,17,caterham,0,+1 Lap
2012,17,caterham,0,+1 Lap
2012,17,marussia,0,+1 Lap
2012,17,marussia,0,+2 Laps
2012,17,hrt,0,+2 Laps
2012,17,mercedes,0,Retired
2012,17,hrt,0,Accident
2012,17,sauber,0,Accident
2013,17,red_bull,25,Finished
2013,17,red_bull,18,Finished
2013,17,mercedes,15,Finished
2013,17,lotus_f1,12,Finished
2013,17,ferrari,10,Finished
2013,17,force_india,8,Finished
2013,17,mercedes,6,Finished
2013,17,ferrari,4,Finished
2013,17,mclaren,2,Finished
2013,17,force_india,1,Finished
2013,17,williams,0,Finished
2013,17,mclaren,0,Finished
2013,17,sauber,0,Finished
2013,17,sauber,0,+1 Lap
2013,17,williams,0,+1 Lap
2013,17,toro_rosso,0,+1 Lap
2013,17,toro_rosso,0,+1 Lap
2013,17,caterham,0,+1 Lap
2013,17,caterham,0,+1 Lap
2013,17,marussia,0,+2 Laps
2013,17,marussia,0,+2 Laps
2013,17,lotus_f1,0,Accident
2014,17,mercedes,25,Finished
2014,17,mercedes,18,Finished
2014,17,red_bull,15,Finished
2014,17,williams,12,Finished
2014,17,williams,10,Finished
2014,17,ferrari,8,Finished
2014,17,red_bull,6,Finished
2014,17,mclaren,4,Finished
2014,17,lotus_f1,2,Finished
2014,17,toro_rosso,1,Finished
2014,17,lotus_f1,0,+1 Lap
2014,17,mclaren,0,+1 Lap
2014,17,ferrari,0,+1 Lap
2014,17,sauber,0,+1 Lap
2014,17,toro_rosso,0,+1 Lap
2014,17,force_india,0,Engine
2014,17,force_india,0,Collision damage
2014,17,sauber,0,Collision
2015,17,mercedes,25,Finished
2015,17,mercedes,18,Finished
2015,17,williams,15,Finished
2015,17,red_bull,12,Finished
2015,17,red_bull,10,Finished
2015,17,williams,8,Finished
2015,17,force_india,6,Finished
2015,17,force_india,4,Finished
2015,17,toro_rosso,2,Finished
2015,17,lotus_f1,1,Finished
2015,17,lotus_f1,0,Finished
2015,17,sauber,0,Finished
2015,17,toro_rosso,0,Finished
2015,17,mclaren,0,Finished
2015,17,manor,0,+2 Laps
2015,17,manor,0,+2 Laps
2015,17,sauber,0,Brakes
2015,17,ferrari,0,Accident
2015,17,ferrari,0,Collision
2015,17,mclaren,0,Retired
2016,17,mercedes,25,Finished
2016,17,red_bull,18,Finished
2016,17,mercedes,15,Finished
2016,17,ferrari,12,Finished
2016,17,ferrari,10,Finished
2016,17,red_bull,8,Finished
2016,17,force_india,6,Finished
2016,17,force_india,4,Finished
2016,17,williams,2,Finished
2016,17,williams,1,Finished
2016,17,haas,0,Finished
2016,17,renault,0,+1 Lap
2016,17,toro_rosso,0,+1 Lap
2016,17,renault,0,+1 Lap
2016,17,sauber,0,+1 Lap
2016,17,mclaren,0,+1 Lap
2016,17,toro_rosso,0,+1 Lap
2016,17,mclaren,0,+1 Lap
2016,17,sauber,0,+1 Lap
2016,17,haas,0,+1 Lap
2016,17,manor,0,+1 Lap
2016,17,manor,0,+1 Lap
2017,17,mercedes,25,Finished
2017,17,ferrari,18,Finished
2017,17,ferrari,15,Finished
2017,17,red_bull,12,Finished
2017,17,mercedes,10,Finished
2017,17,force_india,8,Finished
2017,17,renault,6,Finished
2017,17,force_india,4,+1 Lap
2017,17,williams,2,+1 Lap
2017,17,toro_rosso,1,+1 Lap
2017,17,williams,0,+1 Lap
2017,17,mclaren,0,+1 Lap
2017,17,toro_rosso,0,+1 Lap
2017,17,haas,0,+1 Lap
2017,17,sauber,0,+1 Lap
2017,17,haas,0,+1 Lap
2017,17,mclaren,0,Engine
2017,17,red_bull,0,Engine
2017,17,sauber,0,Collision
2017,17,renault,0,Engine
2018,17,mercedes,25,Finished
2018,17,mercedes,18,Finished
2018,17,red_bull,15,Finished
2018,17,red_bull,12,Finished
2018,17,ferrari,10,Finished
2018,17,ferrari,8,Finished
2018,17,force_india,6,Finished
2018,17,haas,4,Finished
2018,17,force_india,2,Finished
2018,17,renault,1,+1 Lap
2018,17,toro_rosso,0,+1 Lap
2018,17,sauber,0,+1 Lap
2018,17,toro_rosso,0,+1 Lap
2018,17,mclaren,0,+1 Lap
2018,17,mclaren,0,+1 Lap
2018,17,williams,0,+1 Lap
2018,17,williams,0,+1 Lap
2018,17,sauber,0,Mechanical
2018,17,renault,0,Engine
2018,17,haas,0,Collision damage
2019,17,mercedes,25,Finished
2019,17,ferrari,18,Finished
2019,17,mercedes,16,Finished
2019,17,red_bull,12,Finished
2019,17,mclaren,10,Finished
2019,17,ferrari,8,+1 Lap
2019,17,toro_rosso,6,+1 Lap
2019,17,racing_point,4,+1 Lap
2019,17,racing_point,2,+1 Lap
2019,17,toro_rosso,1,+1 Lap
2019,17,mclaren,0,+1 Lap
2019,17,alfa,0,+1 Lap
2019,17,haas,0,+1 Lap
2019,17,alfa,0,+1 Lap
2019,17,haas,0,+1 Lap
2019,17,williams,0,+2 Laps
2019,17,williams,0,+2 Laps
2019,17,red_bull,0,Brakes
2019,17,renault,0,Disqualified
2019,17,renault,0,Disqualified
2020,17,red_bull,25,Finished
2020,17,mercedes,18,Finished
2020,17,mercedes,15,Finished
2020,17,red_bull,12,Finished
2020,17,mclaren,10,Finished
2020,17,mclaren,8,Finished
2020,17,renault,7,Finished
2020,17,alphatauri,4,Finished
2020,17,renault,2,Finished
2020,17,racing_point,1,Finished
2020,17,alphatauri,0,+1 Lap
2020,17,alfa,0,+1 Lap
2020,17,ferrari,0,+1 Lap
2020,17,ferrari,0,+1 Lap
2020,17,williams,0,+1 Lap
2020,17,alfa,0,+1 Lap
2020,17,williams,0,+1 Lap
2020,17,haas,0,+1 Lap
2020,17,haas,0,+2 Laps
2020,17,racing_point,0,Transmission
2021,17,red_bull,25,Finished
2021,17,mercedes,19,Finished
2021,17,red_bull,15,Finished
2021,17,ferrari,12,Finished
2021,17,mclaren,10,Finished
2021,17,mercedes,8,Finished
2021,17,ferrari,6,Finished
2021,17,mclaren,4,Finished
2021,17,alphatauri,2,+1 Lap
2021,17,aston_martin,1,+1 Lap
2021,17,alfa,0,+1 Lap
2021,17,aston_martin,0,+1 Lap
2021,17,alfa,0,+1 Lap
2021,17,williams,0,+1 Lap
2021,17,williams,0,+1 Lap
2021,17,haas,0,+2 Laps
2021,17,haas,0,+2 Laps
2021,17,alpine,0,Rear wing
2021,17,alpine,0,Mechanical
2021,17,alphatauri,0,Suspension
2022,17,red_bull,25,Finished
2022,17,ferrari,18,Finished
2022,17,ferrari,15,Finished
2022,17,mclaren,12,Finished
2022,17,mclaren,10,Finished
2022,17,aston_martin,8,Finished
2022,17,red_bull,6,Finished
2022,17,aston_martin,4,Finished
2022,17,mercedes,2,Finished
2022,17,alphatauri,1,Finished
2022,17,alfa,0,Finished
2022,17,haas,0,Finished
2022,17,haas,0,+1 Lap
2022,17,mercedes,0,+2 Laps
2022,17,alphatauri,0,Accident
2022,17,alpine,0,Engine
2022,17,williams,0,Collision damage
2022,17,alpine,0,Engine
2022,17,williams,0,Collision damage
2022,17,alfa,0,Collision
